# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_initiator_codon_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
RSM7	YJR113C	YJR113C_mRNA	protein_coding	3	2	2	199	0	0	0	0	78	3	0	0	2	0	0	0	0	0	0	0	0	2	121
RSN1	YMR266W	YMR266W_mRNA	protein_coding	40	42	100	172	0	1	0	1	52	37	1	0	102	0	0	0	0	0	5	0	0	43	120
RSP5	YER125W	YER125W_mRNA	protein_coding	192	21	175	1025	2	8	3	10	224	184	0	0	199	0	0	0	0	0	14	0	0	31	801
RSR1	YGR152C	YGR152C_mRNA	protein_coding	31	10	57	456	1	2	0	2	166	26	0	0	58	0	0	0	1	0	5	1	0	10	290
RTA1	YGR213C	YGR213C_mRNA	protein_coding	8	13	22	543	0	1	0	0	365	8	0	0	22	0	0	0	0	0	0	0	0	13	178
RTC1	YOL138C	YOL138C_mRNA	protein_coding	14	20	17	208	0	0	0	0	90	14	0	0	18	0	0	0	0	0	0	0	0	20	118
RTC2	YBR147W	YBR147W_mRNA	protein_coding	5	10	11	254	0	0	0	0	154	5	0	0	13	0	0	0	0	0	0	0	0	10	100
RTC3	YHR087W	YHR087W_mRNA	protein_coding	4	5	10	218	0	1	0	0	81	4	0	0	9	0	0	0	0	0	0	0	0	5	137
RTC4	YNL254C	YNL254C_mRNA	protein_coding	20	14	73	902	3	0	1	0	149	17	0	0	73	0	0	0	0	0	4	0	0	15	753
RTC5	YOR118W	YOR118W_mRNA	protein_coding	6	5	5	504	0	0	0	0	445	6	0	0	5	0	0	0	0	0	0	0	0	5	59
RTC6	YPL183W-A	YPL183W-A_mRNA	protein_coding	1	1	2	163	0	0	0	0	52	1	0	0	2	0	0	0	0	0	0	0	0	1	111
RTF1	YGL244W	YGL244W_mRNA	protein_coding	5	1	0	551	0	0	0	0	302	5	0	0	0	0	0	0	0	0	1	0	0	1	249
RTG1	YOL067C	YOL067C_mRNA	protein_coding	8	3	14	260	0	0	0	0	137	7	0	0	14	0	0	0	0	0	1	0	0	3	123
RTG2	YGL252C	YGL252C_mRNA	protein_coding	5	2	4	84	0	0	0	0	38	5	0	0	4	0	0	0	0	0	0	0	0	2	46
RTG3	YBL103C	YBL103C_mRNA	protein_coding	7	6	18	333	0	0	0	0	258	7	0	0	19	0	0	0	0	0	0	0	0	7	75
RTK1	YDL025C	YDL025C_mRNA	protein_coding	25	20	74	1003	0	0	0	1	298	20	0	0	74	0	0	0	0	0	6	0	0	20	705
RTN1	YDR233C	YDR233C_mRNA	protein_coding	4	2	11	283	0	0	0	0	93	4	0	0	11	0	0	0	0	0	0	0	0	2	190
RTN2	YDL204W	YDL204W_mRNA	protein_coding	2	3	2	112	0	0	0	0	36	2	0	0	2	0	0	0	0	0	1	0	0	4	76
RTP1	YMR185W	YMR185W_mRNA	protein_coding	73	8	42	206	2	1	2	1	99	69	0	0	43	0	0	0	0	0	5	0	0	10	107
RTR1	YER139C	YER139C_mRNA	protein_coding	9	7	20	290	0	0	0	0	222	9	0	0	20	0	0	0	0	0	0	0	0	7	68
RTR2	YDR066C	YDR066C_mRNA	protein_coding	10	9	42	521	0	0	0	0	407	8	0	0	43	0	0	0	0	0	2	0	0	9	114
RTS1	YOR014W	YOR014W_mRNA	protein_coding	105	29	144	295	0	6	2	4	62	100	0	0	146	0	0	0	0	0	7	0	0	34	233
RTS2	YOR077W	YOR077W_mRNA	protein_coding	14	17	70	1551	0	0	2	0	910	10	0	0	68	0	0	0	0	1	4	0	0	17	641
RTS3	YGR161C	YGR161C_mRNA	protein_coding	0	0	0	314	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	204
RTT10	YPL183C	YPL183C_mRNA	protein_coding	3	14	8	162	0	0	0	0	92	3	0	0	8	0	0	0	0	0	0	0	0	14	70
RTT101	YJL047C	YJL047C_mRNA	protein_coding	10	7	37	271	0	0	0	0	140	9	0	0	38	0	0	0	1	0	0	1	0	7	131
RTT102	YGR275W	YGR275W_mRNA	protein_coding	1	3	14	466	0	0	1	0	135	1	0	0	14	0	0	0	0	0	0	0	0	3	331
RTT103	YDR289C	YDR289C_mRNA	protein_coding	12	7	37	663	0	0	0	0	104	11	0	0	37	0	0	0	0	0	1	0	0	7	559
RTT105	YER104W	YER104W_mRNA	protein_coding	12	10	49	897	0	0	1	1	268	11	0	0	52	0	0	0	0	0	1	0	0	10	629
RTT106	YNL206C	YNL206C_mRNA	protein_coding	2	2	7	94	0	0	0	0	47	2	0	0	7	0	0	0	0	0	0	0	0	2	47
RTT107	YHR154W	YHR154W_mRNA	protein_coding	37	32	109	439	0	0	0	1	213	30	0	0	111	0	0	0	0	0	7	0	0	33	226
RTT109	YLL002W	YLL002W_mRNA	protein_coding	7	1	7	356	0	0	0	0	284	6	0	0	7	0	0	0	0	0	1	0	0	1	72
RUB1	YDR139C	YDR139C_mRNA	protein_coding	0	1	1	123	0	0	0	0	66	0	0	0	1	0	0	0	0	0	0	0	0	1	57
RUD3	YOR216C	YOR216C_mRNA	protein_coding	16	7	11	218	0	0	0	0	190	16	0	0	11	0	0	0	0	0	0	0	0	7	28
RUF20	RUF20	RUF20_ncRNA	lincRNA	0	0	0	1304	0	0	0	0	367	0	0	0	0	83	0	0	0	0	0	0	0	0	854
RUF21	RUF21	RUF21_ncRNA	lincRNA	0	1	0	99	0	0	0	0	53	0	0	0	0	11	0	0	1	0	0	0	0	0	36
RUF22	RUF22	RUF22_ncRNA	lincRNA	0	0	0	380	0	0	0	0	103	0	0	0	0	12	0	0	0	0	0	0	0	0	265
RUF23	RUF23	RUF23_ncRNA	lincRNA	0	0	0	253	0	0	0	0	98	0	0	0	0	6	0	0	0	0	0	0	0	0	149
RUF5-1	RUF5-1	RUF5-1_ncRNA	lincRNA	0	0	0	330	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	224
RUF5-2	RUF5-2	RUF5-2_ncRNA	lincRNA	0	0	0	427	0	0	0	0	220	0	0	0	0	0	0	0	0	0	0	0	0	0	207
RUP1	YOR138C	YOR138C_mRNA	protein_coding	12	14	45	426	0	1	0	0	274	10	0	0	44	0	0	0	0	0	2	0	0	14	152
RVB1	YDR190C	YDR190C_mRNA	protein_coding	10	8	20	234	0	0	0	0	113	10	0	0	21	0	0	0	0	0	0	0	0	8	121
RVB2	YPL235W	YPL235W_mRNA	protein_coding	4	11	8	608	0	0	0	0	540	4	0	0	8	0	0	0	0	0	0	0	0	11	68
RVS161	YCR009C	YCR009C_mRNA	protein_coding	1	1	1	63	0	0	0	0	38	1	0	0	1	0	0	0	0	0	0	0	0	1	25
RVS167	YDR388W	YDR388W_mRNA	protein_coding	35	36	121	834	0	0	0	0	384	25	0	0	125	0	0	0	0	0	11	0	0	36	450
RXT2	YBR095C	YBR095C_mRNA	protein_coding	9	3	14	317	0	0	0	0	57	9	0	0	14	0	0	0	0	0	0	0	0	3	260
RXT3	YDL076C	YDL076C_mRNA	protein_coding	7	3	8	179	0	0	0	0	107	7	0	0	8	0	0	0	0	0	0	0	0	3	72
SAC1	YKL212W	YKL212W_mRNA	protein_coding	0	0	1	157	0	0	0	0	53	0	0	0	1	0	0	0	0	0	0	0	0	0	104
SAC3	YDR159W	YDR159W_mRNA	protein_coding	34	19	52	596	0	0	1	0	545	29	0	0	53	0	0	0	1	0	5	1	0	19	51
SAC6	YDR129C	YDR129C_mRNA	protein_coding	26	16	32	230	1	0	0	1	83	23	0	7	34	0	0	0	1	0	4	0	0	15	141
SAC7	YDR389W	YDR389W_mRNA	protein_coding	57	9	70	827	3	0	5	3	180	52	1	0	74	0	0	0	0	1	6	0	0	13	647
SAD1	YFR005C	YFR005C_mRNA	protein_coding	10	5	9	194	0	0	0	0	74	10	0	0	9	0	0	0	0	0	0	0	0	5	120
SAE2	YGL175C	YGL175C_mRNA	protein_coding	37	13	79	742	0	3	0	0	153	34	0	0	83	0	0	0	0	1	5	0	0	14	589
SAE3	YHR079C-A	YHR079C-A_mRNA	protein_coding	5	0	9	250	0	0	0	0	161	3	0	7	9	0	1	0	0	0	1	0	0	0	83
SAF1	YBR280C	YBR280C_mRNA	protein_coding	3	1	1	59	0	0	0	0	23	3	0	0	1	0	0	0	0	0	0	0	0	1	36
SAG1	YJR004C	YJR004C_mRNA	protein_coding	3	1	1	124	0	0	0	0	70	3	0	0	1	0	0	0	0	0	0	0	0	1	54
SAH1	YER043C	YER043C_mRNA	protein_coding	3	4	7	557	0	0	0	0	501	3	0	0	7	0	0	0	0	0	0	0	0	4	56
SAK1	YER129W	YER129W_mRNA	protein_coding	20	17	19	336	1	0	0	0	84	18	0	0	18	0	0	0	1	0	1	1	0	17	252
SAL1	YNL083W	YNL083W_mRNA	protein_coding	11	14	62	229	0	0	1	0	32	9	0	0	62	0	0	0	0	0	2	0	0	14	197
SAM1	YLR180W	YLR180W_mRNA	protein_coding	11	10	16	562	0	0	0	0	495	10	0	0	16	0	0	0	0	0	2	0	0	10	67
SAM2	YDR502C	YDR502C_mRNA	protein_coding	115	13	86	1033	0	3	3	3	569	111	0	1	102	0	0	0	1	1	6	1	0	18	464
SAM3	YPL274W	YPL274W_mRNA	protein_coding	5	14	14	639	0	0	0	0	375	5	0	0	14	0	0	0	0	0	0	0	0	14	264
SAM35	YHR083W	YHR083W_mRNA	protein_coding	4	6	17	154	0	0	0	0	87	4	0	0	17	0	0	0	0	0	0	0	0	6	67
SAM37	YMR060C	YMR060C_mRNA	protein_coding	7	7	30	308	1	0	0	0	245	4	0	0	29	0	0	0	0	0	3	0	0	7	63
SAM4	YPL273W	YPL273W_mRNA	protein_coding	11	8	51	423	0	0	0	0	315	8	0	0	51	0	0	0	0	0	3	0	0	9	108
SAM50	YNL026W	YNL026W_mRNA	protein_coding	8	8	5	288	0	0	0	0	190	7	0	0	5	0	0	0	0	0	1	0	0	8	98
SAN1	YDR143C	YDR143C_mRNA	protein_coding	17	15	53	665	0	1	0	2	247	15	0	0	51	0	0	0	0	0	2	0	0	15	418
SAP1	YER047C	YER047C_mRNA	protein_coding	5	14	10	213	0	0	0	0	64	5	0	0	11	0	0	0	0	0	0	0	0	14	149
SAP155	YFR040W	YFR040W_mRNA	protein_coding	2	13	7	365	0	0	0	0	307	1	0	0	7	0	0	0	0	0	1	0	0	13	58
SAP185	YJL098W	YJL098W_mRNA	protein_coding	156	22	149	1222	5	3	6	10	426	150	0	0	158	0	0	0	0	0	11	0	0	28	796
SAP190	YKR028W	YKR028W_mRNA	protein_coding	7	4	6	243	0	0	0	0	183	7	0	0	6	0	0	0	0	0	0	0	0	4	60
SAP30	YMR263W	YMR263W_mRNA	protein_coding	1	1	1	322	0	0	0	0	242	1	0	0	1	0	0	0	1	0	0	0	1	0	80
SAP4	YGL229C	YGL229C_mRNA	protein_coding	111	9	88	487	4	7	8	1	365	107	0	0	86	0	0	0	1	0	3	1	0	14	122
SAR1	YPL218W	YPL218W_mRNA	protein_coding	1	1	0	262	0	0	0	0	50	1	0	4	0	0	0	0	0	0	0	0	0	1	208
SAS10	YDL153C	YDL153C_mRNA	protein_coding	3	2	7	94	0	0	0	0	56	3	0	0	7	0	0	0	0	0	0	0	0	2	38
SAS2	YMR127C	YMR127C_mRNA	protein_coding	5	4	7	500	0	0	0	0	361	4	0	0	7	0	0	0	0	2	1	0	0	4	139
SAS3	YBL052C	YBL052C_mRNA	protein_coding	67	24	96	226	0	3	0	0	135	62	0	0	100	0	0	0	1	0	7	1	0	25	91
SAS4	YDR181C	YDR181C_mRNA	protein_coding	19	13	37	769	0	0	1	0	511	18	0	0	38	0	0	0	1	0	0	1	0	13	258
SAS5	YOR213C	YOR213C_mRNA	protein_coding	5	2	17	268	0	0	0	0	143	3	0	0	17	0	0	0	1	0	1	1	0	2	125
SAT4	YCR008W	YCR008W_mRNA	protein_coding	7	0	1	74	0	0	0	0	27	7	0	0	1	0	0	0	0	0	0	0	0	0	47
SAW1	YAL027W	YAL027W_mRNA	protein_coding	75	17	54	1302	0	1	1	4	464	69	1	0	59	0	0	0	0	1	7	0	0	17	838
SAY1	YGR263C	YGR263C_mRNA	protein_coding	29	3	20	302	2	2	1	0	70	28	0	0	18	0	0	0	0	0	1	0	0	3	232
SBA1	YKL117W	YKL117W_mRNA	protein_coding	6	2	4	376	0	0	0	0	258	6	0	0	4	0	0	0	0	0	0	0	0	2	118
SBE2	YDR351W	YDR351W_mRNA	protein_coding	18	16	35	324	0	1	0	0	181	17	0	0	34	0	0	0	0	0	1	0	0	16	143
SBE22	YHR103W	YHR103W_mRNA	protein_coding	14	9	11	91	0	0	0	0	57	14	0	0	11	0	0	0	0	0	0	0	0	9	34
SBH1	YER087C-B	YER087C-B_mRNA	protein_coding	1	0	0	129	0	0	0	0	42	1	0	0	0	0	0	0	0	0	0	0	0	0	87
SBH2	YER019C-A	YER019C-A_mRNA	protein_coding	6	6	12	265	0	0	0	0	102	6	0	0	13	0	0	0	0	0	1	0	0	6	163
SBP1	YHL034C	YHL034C_mRNA	protein_coding	3	5	11	205	0	0	0	0	137	3	0	0	12	0	0	0	0	0	0	0	0	5	68
SCC2	YDR180W	YDR180W_mRNA	protein_coding	119	61	274	924	1	0	0	2	255	109	0	0	293	0	0	0	0	0	11	0	0	66	669
SCC4	YER147C	YER147C_mRNA	protein_coding	3	4	6	103	0	0	0	0	56	3	0	0	6	0	0	0	0	0	0	0	0	4	47
SCD5	YOR329C	YOR329C_mRNA	protein_coding	39	19	99	485	0	1	2	0	391	35	0	0	98	0	0	0	0	0	4	0	0	22	94
SCD6	YPR129W	YPR129W_mRNA	protein_coding	66	12	71	647	0	2	2	6	225	63	1	0	78	0	0	0	0	1	4	0	0	13	422
SCEI	Q0160	Q0160_mRNA	protein_coding	9	5	89	416	0	0	0	0	196	0	1	0	89	0	0	0	1	1	0	8	0	4	220
SCH9	YHR205W	YHR205W_mRNA	protein_coding	13	6	8	165	1	0	0	0	53	13	0	0	7	0	0	0	0	0	1	0	0	6	112
SCJ1	YMR214W	YMR214W_mRNA	protein_coding	7	5	8	196	0	0	0	0	121	6	0	0	8	0	0	0	0	0	1	0	0	5	75
SCL1	YGL011C	YGL011C_mRNA	protein_coding	9	5	20	336	0	1	0	0	176	9	0	0	20	0	0	0	0	0	0	0	0	5	160
SCM3	YDL139C	YDL139C_mRNA	protein_coding	3	7	12	207	0	0	0	0	54	3	0	0	12	0	0	0	0	0	0	0	0	7	153
SCM4	YGR049W	YGR049W_mRNA	protein_coding	2	1	2	230	0	0	0	0	52	2	0	0	3	0	0	0	0	0	0	0	0	1	178
SCO1	YBR037C	YBR037C_mRNA	protein_coding	1	1	0	94	0	0	0	0	36	1	0	0	0	0	0	0	0	0	0	0	0	1	58
SCO2	YBR024W	YBR024W_mRNA	protein_coding	6	6	4	353	0	0	0	0	110	6	0	0	5	0	0	0	0	0	0	0	0	6	243
SCP1	YOR367W	YOR367W_mRNA	protein_coding	3	0	1	68	0	0	0	0	33	3	0	0	1	0	0	0	0	0	0	0	0	0	35
SCP160	YJL080C	YJL080C_mRNA	protein_coding	14	4	10	134	0	0	0	0	21	14	0	0	10	0	0	0	0	0	0	0	0	4	113
SCR1	SCR1	SCR1_ncRNA	lincRNA	0	0	0	760	0	0	0	0	283	0	0	0	0	32	0	0	0	0	0	0	0	0	445
SCS2	YER120W	YER120W_mRNA	protein_coding	2	1	4	427	0	0	0	0	326	2	0	0	4	0	0	0	0	1	0	0	0	1	101
SCS22	YBL091C-A	YBL091C-A_mRNA	protein_coding	2	2	4	408	0	0	0	0	173	2	0	2	4	0	0	0	2	0	0	0	0	1	234
SCS3	YGL126W	YGL126W_mRNA	protein_coding	14	9	28	234	0	0	0	0	138	10	0	0	29	0	0	0	0	0	4	0	0	10	96
SCS7	YMR272C	YMR272C_mRNA	protein_coding	10	18	33	531	0	1	0	1	50	9	0	0	33	0	0	0	0	0	1	0	0	18	481
SCT1	YBL011W	YBL011W_mRNA	protein_coding	11	6	30	499	0	1	0	0	347	9	0	0	29	0	0	0	0	0	2	0	0	6	152
SCW10	YMR305C	YMR305C_mRNA	protein_coding	4	15	16	169	0	0	0	0	137	4	0	0	16	0	0	0	0	0	0	0	0	15	32
SCW11	YGL028C	YGL028C_mRNA	protein_coding	15	10	29	218	0	0	0	0	115	14	0	0	31	0	0	0	0	0	1	0	0	10	103
SCW4	YGR279C	YGR279C_mRNA	protein_coding	1	2	4	183	0	0	0	0	129	1	0	0	4	0	0	0	0	0	0	0	0	2	54
SCY1	YGL083W	YGL083W_mRNA	protein_coding	14	15	14	201	0	0	0	0	72	14	0	0	14	0	0	0	0	0	0	0	0	15	129
SDA1	YGR245C	YGR245C_mRNA	protein_coding	19	10	18	453	0	0	0	0	386	16	0	0	19	0	0	0	0	0	3	0	0	10	67
SDC1	YDR469W	YDR469W_mRNA	protein_coding	6	2	11	526	0	0	0	0	240	4	0	0	12	0	0	0	0	0	2	0	0	2	286
SDC25	YLL016W	YLL016W	pseudogene	0	0	0	663	0	0	0	0	237	0	0	0	0	297	0	0	0	0	0	0	0	0	129
SDD1	YEL057C	YEL057C_mRNA	protein_coding	4	0	6	321	0	0	0	0	283	4	0	0	6	0	0	0	0	0	0	0	0	0	38
SDD2	YMR074C	YMR074C_mRNA	protein_coding	3	3	4	672	0	0	0	0	297	3	0	0	4	0	0	0	0	0	0	0	0	3	375
SDD3	YOL098C	YOL098C_mRNA	protein_coding	85	29	106	865	1	2	2	1	505	79	1	0	117	0	0	0	0	0	6	0	0	31	360
SDD4	YPR022C	YPR022C_mRNA	protein_coding	32	26	106	792	0	0	1	0	169	28	0	0	109	0	0	0	0	0	4	0	0	26	623
SDH1	YKL148C	YKL148C_mRNA	protein_coding	20	10	18	196	0	1	0	0	156	19	0	0	18	0	0	0	1	0	1	1	0	10	40
SDH2	YLL041C	YLL041C_mRNA	protein_coding	14	14	37	319	0	0	1	0	253	11	0	0	37	0	0	0	1	1	1	1	0	14	66
SDH3	YKL141W	YKL141W_mRNA	protein_coding	1	2	3	125	0	0	0	0	72	1	0	0	3	0	0	0	0	0	0	0	0	2	53
SDH4	YDR178W	YDR178W_mRNA	protein_coding	15	9	41	1155	0	0	0	0	576	13	1	0	43	0	0	0	0	1	1	0	0	9	579
SDH6	YDR379C-A	YDR379C-A_mRNA	protein_coding	6	4	7	176	0	0	0	0	65	6	0	0	7	0	0	0	0	0	0	0	0	5	111
SDH7	YDR511W	YDR511W_mRNA	protein_coding	2	2	13	652	0	0	0	0	277	2	0	0	13	0	0	0	0	0	0	0	0	2	375
SDH8	YBR269C	YBR269C_mRNA	protein_coding	0	1	1	523	0	0	0	0	479	0	0	0	1	0	0	0	0	0	0	0	0	1	44
SDO1	YLR022C	YLR022C_mRNA	protein_coding	0	0	0	408	0	0	0	0	363	0	0	0	0	0	0	0	0	0	0	0	0	0	45
SDP1	YIL113W	YIL113W_mRNA	protein_coding	2	0	3	441	0	0	0	0	127	2	0	0	3	0	0	0	0	0	0	0	0	0	314
SDS22	YKL193C	YKL193C_mRNA	protein_coding	2	4	5	170	0	0	1	0	73	2	0	0	4	0	0	0	0	0	0	0	0	4	97
SDS23	YGL056C	YGL056C_mRNA	protein_coding	5	3	1	243	0	0	0	0	96	5	0	0	1	0	0	0	0	0	0	0	0	3	147
SDS24	YBR214W	YBR214W_mRNA	protein_coding	6	6	4	245	0	0	0	0	84	5	0	0	4	0	0	0	0	0	1	0	0	7	161
SDS3	YIL084C	YIL084C_mRNA	protein_coding	4	4	4	544	0	0	1	0	120	4	0	0	3	0	0	0	0	0	0	0	0	4	424
SDT1	YGL224C	YGL224C_mRNA	protein_coding	12	7	36	756	0	1	0	0	131	9	0	0	36	0	0	0	0	1	2	0	0	7	625
SEA4	YBL104C	YBL104C_mRNA	protein_coding	55	31	135	676	2	1	2	1	549	47	0	0	137	0	0	0	0	0	9	0	0	33	127
SEC1	YDR164C	YDR164C_mRNA	protein_coding	120	38	155	1442	0	0	2	1	678	111	0	0	173	0	0	0	1	0	9	1	0	44	764
SEC10	YLR166C	YLR166C_mRNA	protein_coding	4	9	2	112	0	0	0	0	65	4	0	0	2	0	0	0	0	0	0	0	0	9	47
SEC11	YIR022W	YIR022W_mRNA	protein_coding	2	1	3	301	0	0	0	0	59	2	0	0	3	0	0	0	0	0	0	0	0	1	242
SEC12	YNR026C	YNR026C_mRNA	protein_coding	2	1	0	69	0	0	0	0	17	2	0	0	0	0	0	0	0	0	0	0	0	1	52
SEC13	YLR208W	YLR208W_mRNA	protein_coding	5	2	5	339	0	0	0	0	147	5	0	0	6	0	0	0	0	0	0	0	0	2	192
SEC14	YMR079W	YMR079W_mRNA	protein_coding	19	18	64	485	0	0	1	0	239	16	0	21	67	0	0	0	4	0	2	1	0	17	227
SEC15	YGL233W	YGL233W_mRNA	protein_coding	8	14	31	653	0	0	0	0	523	7	0	0	31	0	0	0	0	0	1	0	0	14	130
SEC16	YPL085W	YPL085W_mRNA	protein_coding	150	97	343	715	2	2	2	3	566	127	0	0	350	0	0	0	0	0	28	0	0	102	149
SEC17	YBL050W	YBL050W_mRNA	protein_coding	2	3	5	219	0	0	0	0	48	2	0	1	5	0	0	0	0	0	0	0	0	3	170
SEC18	YBR080C	YBR080C_mRNA	protein_coding	106	25	124	505	2	4	2	2	138	104	0	0	128	0	0	0	0	0	7	0	0	29	367
SEC2	YNL272C	YNL272C_mRNA	protein_coding	18	10	33	793	0	1	0	0	88	18	1	0	32	0	0	0	0	0	1	0	0	9	705
SEC20	YDR498C	YDR498C_mRNA	protein_coding	6	7	5	457	0	0	0	0	128	5	0	0	5	0	0	0	0	0	1	0	0	7	329
SEC21	YNL287W	YNL287W_mRNA	protein_coding	207	31	171	708	1	11	1	20	300	196	0	0	161	0	0	0	0	1	20	0	0	40	408
SEC22	YLR268W	YLR268W_mRNA	protein_coding	8	3	18	788	0	0	0	0	138	8	0	0	18	0	0	0	0	0	0	0	0	3	650
SEC23	YPR181C	YPR181C_mRNA	protein_coding	2	2	0	197	0	0	0	0	160	2	0	0	0	0	0	0	0	0	0	0	0	2	37
SEC24	YIL109C	YIL109C_mRNA	protein_coding	6	6	1	145	0	0	0	0	111	6	0	0	1	0	0	0	0	0	0	0	0	6	34
SEC26	YDR238C	YDR238C_mRNA	protein_coding	23	19	58	428	0	0	0	0	239	20	0	0	60	0	0	0	0	0	3	0	0	22	189
SEC27	YGL137W	YGL137W_mRNA	protein_coding	20	15	49	357	2	1	0	0	113	17	0	7	46	0	0	0	0	0	4	0	0	15	237
SEC28	YIL076W	YIL076W_mRNA	protein_coding	3	9	12	181	0	0	0	0	106	3	0	0	12	0	0	0	0	0	0	0	0	9	75
SEC3	YER008C	YER008C_mRNA	protein_coding	19	24	34	354	0	0	0	0	160	18	1	0	34	0	0	0	0	0	1	0	0	23	194
SEC31	YDL195W	YDL195W_mRNA	protein_coding	6	9	12	260	0	0	0	0	46	6	0	0	12	0	0	0	0	0	0	0	0	10	214
SEC39	YLR440C	YLR440C_mRNA	protein_coding	25	19	44	310	0	1	0	0	101	23	0	0	43	0	0	0	0	0	2	0	0	19	209
SEC4	YFL005W	YFL005W_mRNA	protein_coding	13	11	58	1160	0	1	0	0	840	12	0	0	59	0	0	0	0	0	1	0	0	13	320
SEC5	YDR166C	YDR166C_mRNA	protein_coding	261	44	244	866	5	12	6	10	673	243	0	0	267	0	0	0	1	0	20	1	0	52	193
SEC53	YFL045C	YFL045C_mRNA	protein_coding	6	5	9	188	0	0	0	0	79	6	0	0	9	0	0	0	0	0	0	0	0	5	109
SEC59	YMR013C	YMR013C_mRNA	protein_coding	9	4	8	167	0	0	0	0	100	9	0	0	8	0	0	0	0	0	0	0	0	4	67
SEC6	YIL068C	YIL068C_mRNA	protein_coding	37	37	132	298	0	1	2	0	236	27	1	0	131	0	0	0	1	0	9	1	0	37	62
SEC61	YLR378C	YLR378C_mRNA	protein_coding	8	3	2	200	0	0	0	0	154	7	0	0	2	0	0	0	0	0	1	0	0	3	46
SEC62	YPL094C	YPL094C_mRNA	protein_coding	1	2	0	116	0	0	0	0	51	1	0	0	0	0	0	0	0	0	0	0	0	2	65
SEC63	YOR254C	YOR254C_mRNA	protein_coding	8	20	22	225	0	0	0	0	85	8	0	0	23	0	0	0	0	0	0	0	0	20	140
SEC65	YML105C	YML105C_mRNA	protein_coding	5	0	2	577	0	0	0	0	508	5	0	0	2	0	0	0	0	0	0	0	0	0	69
SEC66	YBR171W	YBR171W_mRNA	protein_coding	3	6	10	216	0	0	0	0	61	3	0	0	10	0	0	0	0	0	0	0	0	6	155
SEC7	YDR170C	YDR170C_mRNA	protein_coding	136	59	234	782	7	3	1	2	191	125	0	0	244	0	0	0	0	0	13	0	0	64	591
SEC72	YLR292C	YLR292C_mRNA	protein_coding	5	0	2	211	0	0	0	0	145	4	0	0	2	0	0	0	1	0	0	1	0	0	66
SEC8	YPR055W	YPR055W_mRNA	protein_coding	55	30	125	443	0	1	0	0	86	49	0	0	132	0	0	0	0	0	7	0	0	30	357
SEC9	YGR009C	YGR009C_mRNA	protein_coding	51	34	173	748	0	1	1	0	140	44	0	0	177	0	0	0	0	1	8	0	0	35	608
SED1	YDR077W	YDR077W_mRNA	protein_coding	7	8	8	216	0	0	0	0	95	7	0	0	10	0	0	0	0	0	0	0	0	8	121
SED4	YCR067C	YCR067C_mRNA	protein_coding	106	53	203	409	0	8	4	5	305	98	0	0	211	0	0	0	2	0	10	2	0	55	104
SED5	YLR026C	YLR026C_mRNA	protein_coding	9	0	7	316	0	0	0	0	115	9	0	0	8	0	0	0	0	0	0	0	0	0	201
SEF1	YBL066C	YBL066C_mRNA	protein_coding	9	1	1	42	0	0	0	0	20	9	0	0	1	0	0	0	0	0	0	0	0	1	22
SEG1	YMR086W	YMR086W_mRNA	protein_coding	16	7	24	88	0	0	0	0	52	15	0	0	26	0	0	0	1	0	0	1	0	7	36
SEG2	YKL105C	YKL105C_mRNA	protein_coding	14	6	38	293	1	0	0	1	206	14	0	0	38	0	0	0	0	0	0	0	0	6	87
SEH1	YGL100W	YGL100W_mRNA	protein_coding	13	10	23	380	0	0	0	2	64	12	0	0	24	0	0	0	0	0	1	0	0	10	316
SEM1	YDR363W-A	YDR363W-A_mRNA	protein_coding	2	0	2	697	0	0	0	0	205	2	0	0	2	0	0	0	0	0	0	0	0	0	492
SEN1	YLR430W	YLR430W_mRNA	protein_coding	144	134	473	715	1	6	1	7	268	126	0	0	479	0	0	0	0	1	21	0	0	139	447
SEN15	YMR059W	YMR059W_mRNA	protein_coding	3	3	14	335	0	0	0	0	89	2	0	0	14	0	0	0	0	1	0	0	0	3	246
SEN2	YLR105C	YLR105C_mRNA	protein_coding	5	1	1	268	0	0	0	0	189	5	0	0	1	0	0	0	0	0	0	0	0	1	79
SEN34	YAR008W	YAR008W_mRNA	protein_coding	3	4	1	660	0	0	0	0	607	2	0	0	1	0	0	0	0	0	1	0	0	4	53
SEN54	YPL083C	YPL083C_mRNA	protein_coding	112	21	105	512	1	5	4	2	345	110	0	0	113	0	0	0	1	0	2	1	0	26	167
